log	log	Log	bûche	Iniciar sesión	журнал
safety	safety	Sicherheit	sécurité	la seguridad	безопасность
friends	friends	Freunde	copains	amigos	друзья
sure	sure	sicher	sûr	Por supuesto	конечно
faq	faq	FAQ	FAQ	Preguntas más frecuentes	Вопросы-Ответы
trade	trade	Handel	Commerce	comercio	сделка
edition	edition	Ausgabe	édition	edición	издание
cars	cars	Autos	des voitures	carros	легковые автомобили
messages	messages	Nachrichten	messages	mensajes	Сообщения
marketing	marketing	Marketing	commercialisation	márketing	маркетинг
tell	tell	sagen	dire	contar	рассказать
further	further	des Weiteren	plus loin	promover	в дальнейшем
updated	updated	aktualisiert	actualisé	actualizado	обновленный
association	association	Verband	association	asociación	ассоциация
able	able	fähig	capable	poder	в состоянии
having	having	mit	ayant	teniendo	имеющий
provides	provides	anbieten	fournit	proporciona	обеспечивает
david	david	David	david	David	Дэвид
fun	fun	Spaß	amusement	divertido	весело
already	already	bereits	déjà	ya	уже
green	green	Grün	vert	verde	зеленый
studies	studies	Studien	études	estudios	исследования
close	close	schließen	Fermer	cerca	Закрыть
common	common	verbreitet	commun	común	общий
drive	drive	Fahrt	conduire	manejar	водить машину
specific	specific	spezifisch	spécifique	específico	конкретный
several	several	mehrere	Plusieurs	varios	несколько
gold	gold	Gold	or	oro	золото
February	February	Februar	février	febrero	февраль
living	living	Leben	vivant	vivo	живой
sep	sep	September	sep	sep	сентябрь
collection	collection	Sammlung	collection	colección	коллекция
called	called	namens	appelé	llamado	называется
short	short	kurz	court	corto	короткая
arts	arts	Kunst	lettres	letras	искусства
lot	lot	Los	lot	mucho	много
ask	ask	Fragen	demander	pedir	просить
display	display	anzeigen	afficher	monitor	дисплей
limited	limited	begrenzt	limité	limitado	ограниченное
powered	powered	angetriebene	alimenté	motorizado	питание
solutions	solutions	Lösungen	solutions	soluciones	решения
means	means	Mittel	veux dire	medio	означает
director	director	Direktor	réalisateur	director	директор
daily	daily	täglich	Tous les jours	diariamente	ежедневно
beach	beach	Strand	plage	playa	пляж
past	past	Vergangenheit	passé	pasado	мимо
natural	natural	natürlich	Naturel	natural	натуральный
whether	whether	ob	qu'il s'agisse	si	будь то
due	due	fällig	dû	debido	в связи
etc.	etc.	usw.	etc.	etcétera	и т.п.
electronics	electronics	Elektronik	électronique	electrónica	электроника
five	five	fünf	cinq	cinco	5
upon	upon	auf	sur	sobre	на
period	period	Periode	période	período	период
planning	planning	Planung	Planification	planificación	планирование
database	database	Datenbank	base de données	base de datos	база данных
says	says	sagt	dit	dice	говорит
official	official	offiziell	officiel	oficial	официальный
weather	weather	Wetter	Météo	clima	Погода
mar	mar	beschädigen	mar	mar	март
land	land	Land	terrain	tierra	земельные участки
average	average	durchschnittlich	moyenne	promedio	в среднем
done	done	erledigt	terminé	hecho	сделанный
technical	technical	technisch	technique	técnico	технический
window	window	Fenster	fenêtre	ventana	окно
france	france	Frankreich	France	Francia	Франция
pro	pro	Profi	Pro	Pro	профессионал
region	region	Region	région	región	область
island	island	Insel	île	isla	остров
record	record	Aufzeichnung	record	grabar	запись
direct	direct	direkt	direct	directo	непосредственный
microsoft	microsoft	Microsoft	microsoft	microsoft	Microsoft
conference	conference	Konferenz	conférence	conferencia	конференция
environment	environment	Umwelt	Environnement	ambiente	Окружающая среда
records	records	Aufzeichnungen	Enregistrements	archivos	документация
St.	St.	Str.	Rue	St.	Святой
district	district	Kreis	district	distrito	район
calendar	calendar	Kalender	calendrier	calendario	календарь
costs	costs	Kosten	frais	costes	расходы
style	style	Stil	style	estilo	стиль
URL	URL	URL	URL	URL	URL
front	front	Vorderseite	de face	frente	фронт
statement	statement	Erklärung	déclaration	declaración	заявление
update	update	aktualisieren	mettre à jour	actualizar	Обновить
parts	parts	Teile	les pièces	partes	части
aug	aug	August	août	ago	август
ever	ever	jemals	déjà	nunca	Когда-либо
downloads	downloads	Downloads	téléchargements	descargas	загрузок
early	early	früh	de bonne heure	temprano	рано
miles	miles	Meilen	miles	millas	миль
sound	sound	klingen	du son	sonar	звук
resource	resource	Ressource	Ressource	recurso	ресурс
present	present	Geschenk	présent	presente	настоящее время
applications	applications	Anwendungen	applications	aplicaciones	Приложения
either	either	entweder	non plus	ya sea	или
ago	ago	vor	depuis	hace	тому назад
document	document	Dokument	document	documento	документ
word	word	Wort	mot	palabra	слово
works	works	Werk	travaux	trabajos	работает
material	material	Stoff	Matériel	material	материал
bill	bill	Rechnung	facture	cuenta	законопроект
April	April	April	avril	abril	апрель
written	written	geschrieben	écrit	escrito	написано
talk	talk	sich unterhalten	parler	hablar	говорить
federal	federal	Bundes-	fédéral	federal	федеральный
hosting	hosting	Hosting	hébergement	hospedaje	хостинг
rules	rules	Regeln	règles	reglas	правила
final	final	Finale	final	final	окончательный
adult	adult	Erwachsene	adulte	adulto	взрослый
tickets	tickets	Tickets	des billets	Entradas	Билеты
thing	thing	Ding	chose	cosa	вещь
centre	centre	Zentrum	centre	centrar	центр
requirements	requirements	Anforderungen	exigences	requisitos	требования
via	via	über	via	vía	с помощью
cheap	cheap	billig	bon marché	barato	дешево
nude	nude	nackt	nu	desnudo	обнаженный
kids	kids	Kinder	enfants	niños	Дети
finance	finance	Finanzen	la finance	financiar	финансы
minutes	minutes	Protokoll	minutes	minutos	минут
else	else	sonst	autre	más	еще
mark	mark	Kennzeichen	marque	marca	отметка
third	third	dritte	troisième	tercero	в третьих
rock	rock	Rock	Roche	rock	камень
gifts	gifts	Geschenke	cadeaux	regalos	дары
europe	europe	Europa	Europe	Europa	Европа
reading	reading	Lesen	en train de lire	leyendo	чтение
topics	topics	Themen	les sujets	temas	темы
bad	bad	schlecht	mal	malo	Плохо
individual	individual	Person	individuel	individual	индивидуальный
tips	tips	Tipps	conseils	consejos	чаевые
plus	plus	Plus	plus	más	плюс
auto	auto	Auto	auto	auto	авто
cover	cover	Abdeckung	couverture	cubrir	обложка
usually	usually	gewöhnlich	d'habitude	generalmente	как правило
edit	edit	bearbeiten	modifier	editar	редактировать
together	together	zusammen	ensemble	juntos	вместе
videos	videos	Videos	vidéos	vídeos	видео
percent	percent	Prozent	pour cent	por ciento	процент
fast	fast	schnell	vite	rápido	быстро
function	function	Funktion	fonction	función	функция
fact	fact	Tatsache	fait	hecho	факт
unit	unit	Einheit	unité	unidad	Ед. изм
getting	getting	bekommen	obtention	consiguiendo	получение
global	global	global	global	global	Глобальный
tech	tech	Tech	technologie	tecnología	тек
meet	meet	Treffen	rencontrer	reunirse	встретить
far	far	weit	loin	lejos	далеко
economic	economic	wirtschaftlich	économique	económico	экономической
player	player	Spieler	joueur	jugador	игрок
projects	projects	Projekte	projets	proyectos	проектов
lyrics	lyrics	Text	Paroles	letra	текст песни
often	often	häufig	souvent	a menudo	довольно часто
subscribe	subscribe	abonnieren	souscrire	suscribir	подписываться
submit	submit	einreichen	soumettre	enviar	Отправить
germany	germany	Deutschland	Allemagne	Alemania	Германия
amount	amount	Menge	montant	cantidad	количество
watch	watch	Uhr	regarder	reloj	смотреть
included	included	inbegriffen	compris	incluido	включены
feel	feel	fühlen	ressentir	sensación	Чувствовать
though	though	obwohl	bien que	aunque	хоть
bank	bank	Bank	banque	banco	банка
risk	risk	Risiko	risque	riesgo	риск
thanks	thanks	Vielen Dank	Merci	Gracias	благодаря
everything	everything	alles	tout	todo	все
deals	deals	Angebote	offres	ofertas	предложения
various	various	verschiedene	divers	varios	различный
words	words	Wörter	mots	palabras	слова
linux	linux	linux	linux	Linux	Linux
July	July	Juli	juillet	julio	июль
production	production	Produktion	production	producción	производство
commercial	commercial	kommerziell	commercial	comercial	коммерческая
weight	weight	Gewicht	poids	peso	вес
town	town	Stadt	ville	pueblo	город
heart	heart	Herz	cœur	corazón	сердце
advertising	advertising	Werbung	La publicité	publicidad	реклама
received	received	empfangen	reçu	recibido	получено
choose	choose	wählen	choisir	escoger	выберите
treatment	treatment	Behandlung	traitement	tratamiento	лечение
newsletter	newsletter	Rundschreiben	bulletin	hoja informativa	Новостная рассылка
archives	archives	Archiv	les archives	archivo	архив
points	points	Punkte	points	puntos	точки
knowledge	knowledge	Wissen	connaissance	conocimiento	знание
